xxxxxx      
SV=25.0,P=10.0,I=60,D=0,MR=0.0,Hys=0.0,H/C=0,Typ=0,
DateTime,PV(ch1),SV,MV,ch2,ch3,ch4,cjt,Stop/Run,Auto/Manual,P_MV,I_MV,D_MV,En
2022/02/12 11:00:32.807,25.2,25.0,56.9,32.3,24.4,23.0,19.2,Run,Auto,-2.4,59.4,0.0,-0.2
2022/02/12 11:00:34.812,25.3,25.0,56.1,32.4,24.5,23.0,19.2,Run,Auto,-3.1,59.3,0.0,-0.3
2022/02/12 11:00:36.812,25.2,25.0,56.3,32.4,24.4,23.1,19.2,Run,Auto,-2.8,59.2,0.0,-0.2
2022/02/12 11:00:38.827,25.2,25.0,56.9,32.4,24.5,23.0,19.2,Run,Auto,-2.2,59.1,0.0,-0.2
2022/02/12 11:00:40.816,25.2,25.0,56.3,32.3,24.5,23.1,19.2,Run,Auto,-2.6,59.0,0.0,-0.2
2022/02/12 11:00:42.832,25.2,25.0,56.8,32.3,24.7,23.1,19.2,Run,Auto,-2.1,58.9,0.0,-0.2
2022/02/12 11:00:44.821,25.2,25.0,55.9,32.4,24.7,23.2,19.2,Run,Auto,-2.9,58.8,0.0,-0.2
2022/02/12 11:00:47.023,25.3,25.0,55.6,32.3,24.7,23.2,19.2,Run,Auto,-3.1,58.7,0.0,-0.3
2022/02/12 11:00:49.039,25.3,25.0,55.5,32.3,24.6,23.3,19.2,Run,Auto,-3.0,58.6,0.0,-0.3
2022/02/12 11:00:51.029,25.3,25.0,55.1,32.5,24.7,23.3,19.2,Run,Auto,-3.4,58.5,0.0,-0.3
2022/02/12 11:00:53.044,25.3,25.0,54.6,32.3,24.6,23.3,19.2,Run,Auto,-3.7,58.4,0.0,-0.3
2022/02/12 11:00:55.034,25.3,25.0,54.7,32.4,24.7,23.4,19.2,Run,Auto,-3.6,58.3,0.0,-0.3
2022/02/12 11:00:57.049,25.3,25.0,54.8,32.3,24.7,23.3,19.2,Run,Auto,-3.4,58.2,0.0,-0.3
2022/02/12 11:00:59.048,25.3,25.0,54.7,32.3,24.8,23.3,19.2,Run,Auto,-3.3,58.0,0.0,-0.3
2022/02/12 11:01:01.038,25.3,25.0,53.9,32.3,24.7,23.3,19.2,Run,Auto,-3.9,57.9,0.0,-0.3
2022/02/12 11:01:03.053,25.3,25.0,54.1,32.3,24.7,23.3,19.2,Run,Auto,-3.7,57.8,0.0,-0.3
2022/02/12 11:01:05.042,25.4,25.0,53.2,32.3,24.8,23.6,19.2,Run,Auto,-4.4,57.7,0.0,-0.4
2022/02/12 11:01:07.058,25.3,25.0,53.8,32.1,24.8,23.4,19.2,Run,Auto,-3.6,57.5,0.0,-0.3
2022/02/12 11:01:09.058,25.4,25.0,53.1,32.2,24.8,23.4,19.2,Run,Auto,-4.2,57.4,0.0,-0.4
2022/02/12 11:01:11.063,25.4,25.0,52.9,32.1,24.8,23.4,19.2,Run,Auto,-4.3,57.2,0.0,-0.4
2022/02/12 11:01:13.063,25.5,25.0,51.9,32.1,24.9,23.5,19.2,Run,Auto,-5.1,57.1,0.0,-0.5
2022/02/12 11:01:15.053,25.4,25.0,52.1,32.1,24.9,23.5,19.2,Run,Auto,-4.8,56.9,0.0,-0.4
2022/02/12 11:01:17.068,25.5,25.0,51.7,32.0,24.9,23.6,19.2,Run,Auto,-5.0,56.8,0.0,-0.5
2022/02/12 11:01:19.067,25.4,25.0,52.2,32.0,24.9,23.7,19.2,Run,Auto,-4.4,56.6,0.0,-0.4
2022/02/12 11:01:21.073,25.5,25.0,50.8,31.9,24.9,23.6,19.2,Run,Auto,-5.6,56.4,0.0,-0.5
2022/02/12 11:01:23.275,25.6,25.0,49.9,32.0,24.9,23.6,19.2,Run,Auto,-6.3,56.2,0.0,-0.6
2022/02/12 11:01:25.265,25.5,25.0,50.1,31.9,25.0,23.6,19.1,Run,Auto,-5.9,56.0,0.0,-0.5
2022/02/12 11:01:27.280,25.7,25.0,48.3,31.8,25.0,23.6,19.1,Run,Auto,-7.4,55.8,0.0,-0.7
2022/02/12 11:01:29.279,25.8,25.0,46.9,31.7,25.0,23.7,19.1,Run,Auto,-8.6,55.5,0.0,-0.8
2022/02/12 11:01:31.285,25.8,25.0,46.9,31.6,25.0,23.6,19.1,Run,Auto,-8.3,55.2,0.0,-0.8
2022/02/12 11:01:33.284,25.8,25.0,46.9,31.5,25.0,23.7,19.1,Run,Auto,-8.0,55.0,0.0,-0.8
2022/02/12 11:01:35.289,25.8,25.0,46.4,31.4,25.0,23.7,19.1,Run,Auto,-8.3,54.7,0.0,-0.8
2022/02/12 11:01:37.289,25.8,25.0,45.6,31.4,25.0,23.7,19.1,Run,Auto,-8.8,54.4,0.0,-0.8
2022/02/12 11:01:39.289,26.0,25.0,44.1,31.3,24.9,23.7,19.1,Run,Auto,-10.0,54.1,0.0,-1.0
2022/02/12 11:01:41.294,25.8,25.0,44.8,31.2,25.1,23.7,19.1,Run,Auto,-8.9,53.8,0.0,-0.8
2022/02/12 11:01:41.294,25.8,25.0,44.8,31.2,25.1,23.7,19.1,Run,Auto,-8.9,53.8,0.0,-0.8
2022/02/12 11:01:43.293,25.9,25.0,43.7,31.0,25.0,23.6,19.1,Run,Auto,-9.7,53.5,0.0,-0.9
2022/02/12 11:01:45.299,25.9,25.0,43.4,31.0,25.1,23.6,19.1,Run,Auto,-9.7,53.1,0.0,-0.9
2022/02/12 11:01:47.298,26.0,25.0,42.5,31.0,25.0,23.7,19.1,Run,Auto,-10.2,52.8,0.0,-1.0
2022/02/12 11:01:49.298,25.9,25.0,42.5,30.9,25.1,23.7,19.1,Run,Auto,-9.9,52.5,0.0,-0.9
2022/02/12 11:01:51.302,25.9,25.0,42.8,30.9,25.0,23.6,19.1,Run,Auto,-9.3,52.1,0.0,-0.9
2022/02/12 11:01:53.302,25.8,25.0,43.0,30.7,25.0,23.6,19.1,Run,Auto,-8.8,51.8,0.0,-0.8
2022/02/12 11:01:55.299,25.8,25.0,42.6,30.7,25.1,23.7,19.1,Run,Auto,-8.9,51.5,0.0,-0.8
2022/02/12 11:01:57.314,25.7,25.0,43.5,30.5,25.0,23.7,19.1,Run,Auto,-7.7,51.3,0.0,-0.7
2022/02/12 11:01:59.314,25.8,25.0,42.6,30.5,25.0,23.7,19.1,Run,Auto,-8.4,51.0,0.0,-0.8
2022/02/12 11:02:01.319,25.7,25.0,43.0,30.5,25.0,23.7,19.1,Run,Auto,-7.6,50.7,0.0,-0.7
2022/02/12 11:02:03.318,25.8,25.0,41.9,30.4,25.1,23.8,19.1,Run,Auto,-8.5,50.4,0.0,-0.8
2022/02/12 11:02:05.323,25.8,25.0,41.9,30.4,25.1,23.8,19.1,Run,Auto,-8.3,50.2,0.0,-0.8
2022/02/12 11:02:07.323,25.7,25.0,42.5,30.5,25.1,23.8,19.1,Run,Auto,-7.3,49.9,0.0,-0.7
2022/02/12 11:02:09.323,25.7,25.0,42.1,30.3,25.1,23.9,19.1,Run,Auto,-7.5,49.7,0.0,-0.7
2022/02/12 11:02:11.327,25.6,25.0,42.5,30.3,25.0,23.8,19.1,Run,Auto,-6.9,49.4,0.0,-0.6
2022/02/12 11:02:13.327,25.6,25.0,42.6,30.2,25.0,23.8,19.1,Run,Auto,-6.5,49.2,0.0,-0.6
2022/02/12 11:02:15.332,25.7,25.0,41.8,30.3,25.0,23.9,19.1,Run,Auto,-7.1,49.0,0.0,-0.7
2022/02/12 11:02:17.332,25.6,25.0,42.7,30.4,25.0,23.9,19.1,Run,Auto,-6.0,48.8,0.0,-0.6
2022/02/12 11:02:19.332,25.8,25.0,40.4,30.3,25.0,23.9,19.1,Run,Auto,-8.1,48.5,0.0,-0.8
2022/02/12 11:02:21.337,25.8,25.0,40.2,30.2,25.0,23.9,19.1,Run,Auto,-8.0,48.2,0.0,-0.8
2022/02/12 11:02:23.337,25.8,25.0,39.7,30.3,25.1,24.0,19.1,Run,Auto,-8.3,48.0,0.0,-0.8
2022/02/12 11:02:25.342,25.7,25.0,39.9,30.1,25.1,24.0,19.1,Run,Auto,-7.8,47.7,0.0,-0.7
2022/02/12 11:02:27.341,25.7,25.0,39.5,30.0,25.1,24.0,19.1,Run,Auto,-7.8,47.4,0.0,-0.7
2022/02/12 11:02:29.341,25.7,25.0,40.1,30.1,25.1,24.0,19.1,Run,Auto,-7.0,47.2,0.0,-0.7
2022/02/12 11:02:31.346,25.6,25.0,40.4,29.8,25.1,23.9,19.1,Run,Auto,-6.6,47.0,0.0,-0.6
2022/02/12 11:02:33.346,25.6,25.0,40.1,29.9,25.1,24.0,19.1,Run,Auto,-6.6,46.7,0.0,-0.6
2022/02/12 11:02:35.351,25.6,25.0,40.3,29.9,25.1,23.9,19.1,Run,Auto,-6.2,46.5,0.0,-0.6
2022/02/12 11:02:37.351,25.6,25.0,39.3,29.8,25.0,24.0,19.1,Run,Auto,-6.9,46.3,0.0,-0.6
2022/02/12 11:02:39.350,25.8,25.0,37.9,29.8,25.1,23.9,19.1,Run,Auto,-8.1,46.1,0.0,-0.8
2022/02/12 11:02:41.356,25.8,25.0,37.6,29.8,25.1,24.0,19.1,Run,Auto,-8.1,45.8,0.0,-0.8
2022/02/12 11:02:43.558,25.8,25.0,37.1,29.8,25.1,24.0,19.1,Run,Auto,-8.3,45.5,0.0,-0.8
2022/02/12 11:02:45.564,25.7,25.0,37.8,29.7,25.1,24.0,19.1,Run,Auto,-7.3,45.2,0.0,-0.7
2022/02/12 11:02:47.563,25.8,25.0,36.9,29.5,25.1,24.1,19.1,Run,Auto,-8.0,45.0,0.0,-0.8
2022/02/12 11:02:49.567,25.8,25.0,36.7,29.5,25.0,24.0,19.1,Run,Auto,-8.0,44.7,0.0,-0.8
2022/02/12 11:02:51.575,25.7,25.0,37.3,29.5,25.1,24.0,19.1,Run,Auto,-7.1,44.4,0.0,-0.7
2022/02/12 11:02:53.575,25.7,25.0,36.8,29.4,25.1,24.0,19.1,Run,Auto,-7.3,44.2,0.0,-0.7
2022/02/12 11:02:55.571,25.6,25.0,37.5,29.4,25.0,24.0,19.1,Run,Auto,-6.4,44.0,0.0,-0.6
2022/02/12 11:02:57.571,25.6,25.0,37.1,29.4,25.1,24.0,19.1,Run,Auto,-6.6,43.7,0.0,-0.6
2022/02/12 11:02:59.581,25.7,25.0,36.0,29.3,25.0,24.0,19.1,Run,Auto,-7.4,43.5,0.0,-0.7
2022/02/12 11:03:01.585,25.7,25.0,35.5,29.3,25.0,24.1,19.1,Run,Auto,-7.7,43.3,0.0,-0.7
2022/02/12 11:03:03.585,25.8,25.0,34.3,29.2,25.0,24.0,19.1,Run,Auto,-8.6,43.0,0.0,-0.8
2022/02/12 11:03:05.581,25.8,25.0,34.6,29.2,25.0,24.1,19.1,Run,Auto,-8.1,42.7,0.0,-0.8
2022/02/12 11:03:07.580,25.8,25.0,34.1,29.1,25.1,23.9,19.1,Run,Auto,-8.3,42.4,0.0,-0.8
2022/02/12 11:03:09.586,25.9,25.0,32.9,29.1,25.1,24.0,19.1,Run,Auto,-9.2,42.1,0.0,-0.9
2022/02/12 11:03:11.591,25.9,25.0,32.2,29.0,25.1,24.1,19.1,Run,Auto,-9.6,41.8,0.0,-0.9
2022/02/12 11:03:13.590,25.9,25.0,32.3,29.0,25.0,24.1,19.1,Run,Auto,-9.1,41.5,0.0,-0.9
2022/02/12 11:03:15.602,25.9,25.0,32.1,28.8,25.0,24.0,19.1,Run,Auto,-9.0,41.2,0.0,-0.9
2022/02/12 11:03:17.601,25.9,25.0,31.7,28.7,25.1,24.0,19.1,Run,Auto,-9.2,40.9,0.0,-0.9
2022/02/12 11:03:19.607,25.9,25.0,31.0,28.5,25.0,24.1,19.1,Run,Auto,-9.5,40.6,0.0,-0.9
2022/02/12 11:03:21.597,25.9,25.0,31.1,28.6,25.0,24.0,19.1,Run,Auto,-9.1,40.3,0.0,-0.9
2022/02/12 11:03:23.612,25.9,25.0,30.7,28.5,25.0,24.0,19.1,Run,Auto,-9.2,40.0,0.0,-0.9
2022/02/12 11:03:25.608,25.9,25.0,30.3,28.4,24.9,24.0,19.1,Run,Auto,-9.3,39.7,0.0,-0.9
2022/02/12 11:03:27.608,25.9,25.0,29.9,28.3,24.9,24.0,19.1,Run,Auto,-9.4,39.3,0.0,-0.9
2022/02/12 11:03:29.608,25.9,25.0,29.8,28.2,24.9,24.0,19.1,Run,Auto,-9.1,39.0,0.0,-0.9
2022/02/12 11:03:31.613,25.8,25.0,30.1,28.1,25.0,23.9,19.1,Run,Auto,-8.6,38.7,0.0,-0.8
2022/02/12 11:03:33.613,25.9,25.0,29.2,28.1,24.9,23.9,19.1,Run,Auto,-9.2,38.4,0.0,-0.9
2022/02/12 11:03:35.618,25.8,25.0,29.2,28.0,24.9,23.9,19.1,Run,Auto,-8.9,38.1,0.0,-0.8
2022/02/12 11:03:37.618,25.9,25.0,28.3,27.9,24.9,24.0,19.1,Run,Auto,-9.5,37.8,0.0,-0.9
2022/02/12 11:03:39.617,25.8,25.0,28.6,27.9,24.8,24.0,19.1,Run,Auto,-8.8,37.5,0.0,-0.8
2022/02/12 11:03:41.623,25.9,25.0,28.2,27.8,24.8,23.9,19.1,Run,Auto,-9.0,37.2,0.0,-0.9
2022/02/12 11:03:43.622,25.8,25.0,28.9,27.8,24.7,23.9,19.1,Run,Auto,-8.0,36.9,0.0,-0.8
2022/02/12 11:03:45.831,25.8,25.0,28.3,27.6,24.8,23.8,19.1,Run,Auto,-8.3,36.6,0.0,-0.8
2022/02/12 11:03:47.836,25.7,25.0,28.8,27.5,24.7,23.8,19.1,Run,Auto,-7.5,36.4,0.0,-0.7
2022/02/12 11:03:49.631,25.8,25.0,27.6,27.6,24.7,23.8,19.1,Run,Auto,-8.5,36.1,0.0,-0.8
2022/02/12 11:03:51.840,25.7,25.0,28.4,27.5,24.7,23.8,19.1,Run,Auto,-7.4,35.8,0.0,-0.7
2022/02/12 11:03:53.840,25.6,25.0,28.7,27.4,24.7,23.8,19.1,Run,Auto,-6.8,35.6,0.0,-0.6
2022/02/12 11:03:55.845,25.6,25.0,28.4,27.4,24.7,23.7,19.1,Run,Auto,-6.9,35.4,0.0,-0.6
2022/02/12 11:03:57.845,25.6,25.0,28.7,27.4,24.6,23.8,19.1,Run,Auto,-6.4,35.2,0.0,-0.6
2022/02/12 11:03:59.845,25.7,25.0,27.8,27.4,24.6,23.8,19.1,Run,Auto,-7.0,34.9,0.0,-0.7
2022/02/12 11:04:01.850,25.6,25.0,27.9,27.2,24.5,23.7,19.1,Run,Auto,-6.7,34.7,0.0,-0.6
2022/02/12 11:04:03.849,25.5,25.0,29.0,27.2,24.6,23.6,19.1,Run,Auto,-5.5,34.5,0.0,-0.5
2022/02/12 11:04:05.855,25.6,25.0,28.3,27.2,24.5,23.7,19.1,Run,Auto,-6.0,34.3,0.0,-0.6
2022/02/12 11:04:07.854,25.6,25.0,28.1,27.3,24.5,23.6,19.1,Run,Auto,-6.0,34.1,0.0,-0.6
2022/02/12 11:04:09.854,25.5,25.0,28.7,27.2,24.5,23.6,19.1,Run,Auto,-5.2,33.9,0.0,-0.5
2022/02/12 11:04:11.859,25.5,25.0,28.0,27.2,24.4,23.6,19.1,Run,Auto,-5.7,33.7,0.0,-0.5
2022/02/12 11:04:13.858,25.5,25.0,28.1,27.2,24.5,23.4,19.1,Run,Auto,-5.4,33.5,0.0,-0.5
2022/02/12 11:04:15.864,25.4,25.0,29.2,27.2,24.4,23.4,19.1,Run,Auto,-4.2,33.4,0.0,-0.4
2022/02/12 11:04:17.863,25.4,25.0,28.4,27.2,24.3,23.4,19.1,Run,Auto,-4.8,33.2,0.0,-0.4
2022/02/12 11:04:19.863,25.4,25.0,28.9,27.1,24.4,23.4,19.1,Run,Auto,-4.2,33.1,0.0,-0.4
2022/02/12 11:04:21.869,25.4,25.0,28.9,27.2,24.4,23.4,19.1,Run,Auto,-4.0,32.9,0.0,-0.4
2022/02/12 11:04:23.868,25.3,25.0,29.0,27.2,24.3,23.4,19.1,Run,Auto,-3.7,32.8,0.0,-0.3
2022/02/12 11:04:25.873,25.3,25.0,29.5,27.2,24.3,23.4,19.1,Run,Auto,-3.2,32.7,0.0,-0.3
2022/02/12 11:04:27.872,25.3,25.0,29.5,27.1,24.3,23.3,19.1,Run,Auto,-3.0,32.6,0.0,-0.3
2022/02/12 11:04:29.872,25.3,25.0,29.1,27.2,24.3,23.4,19.1,Run,Auto,-3.3,32.5,0.0,-0.3
2022/02/12 11:04:31.877,25.3,25.0,29.3,27.1,24.3,23.4,19.1,Run,Auto,-3.0,32.4,0.0,-0.3
2022/02/12 11:04:33.876,25.2,25.0,29.8,27.0,24.2,23.4,19.1,Run,Auto,-2.4,32.3,0.0,-0.2
2022/02/12 11:04:35.882,25.2,25.0,29.4,27.2,24.2,23.4,19.1,Run,Auto,-2.8,32.2,0.0,-0.2
2022/02/12 11:04:37.881,25.2,25.0,29.7,27.2,24.2,23.4,19.1,Run,Auto,-2.3,32.1,0.0,-0.2
2022/02/12 11:04:39.896,25.2,25.0,29.4,27.2,24.3,23.3,19.1,Run,Auto,-2.5,32.0,0.0,-0.2
2022/02/12 11:04:41.886,25.1,25.0,30.1,27.1,24.2,23.4,19.1,Run,Auto,-1.8,32.0,0.0,-0.1
2022/02/12 11:04:43.901,25.1,25.0,30.2,27.1,24.2,23.3,19.1,Run,Auto,-1.7,31.9,0.0,-0.1
2022/02/12 11:04:45.891,25.1,25.0,30.1,27.2,24.2,23.3,19.1,Run,Auto,-1.7,31.8,0.0,-0.1
2022/02/12 11:04:47.891,25.1,25.0,30.2,27.2,24.1,23.3,19.1,Run,Auto,-1.6,31.8,0.0,-0.1
2022/02/12 11:04:49.906,25.1,25.0,30.7,27.1,24.1,23.4,19.1,Run,Auto,-1.0,31.7,0.0,-0.1
2022/02/12 11:04:51.895,25.2,25.0,29.6,27.1,24.1,23.3,19.1,Run,Auto,-2.0,31.7,0.0,-0.2
2022/02/12 11:04:53.910,25.1,25.0,30.3,27.2,24.1,23.3,19.1,Run,Auto,-1.3,31.6,0.0,-0.1
2022/02/12 11:04:55.900,25.1,25.0,29.9,27.1,24.1,23.3,19.0,Run,Auto,-1.6,31.6,0.0,-0.1
2022/02/12 11:04:57.915,25.1,25.0,30.1,27.2,24.1,23.3,19.0,Run,Auto,-1.3,31.5,0.0,-0.1
2022/02/12 11:04:59.915,25.1,25.0,30.3,27.1,24.1,23.3,19.1,Run,Auto,-1.1,31.5,0.0,-0.1
2022/02/12 11:05:01.919,25.1,25.0,30.3,27.1,24.1,23.3,19.1,Run,Auto,-1.1,31.4,0.0,-0.1
2022/02/12 11:05:04.107,25.1,25.0,29.5,27.1,24.2,23.3,19.1,Run,Auto,-1.8,31.4,0.0,-0.1
2022/02/12 11:05:06.112,25.1,25.0,30.1,27.1,24.1,23.3,19.1,Run,Auto,-1.2,31.3,0.0,-0.1
2022/02/12 11:05:08.111,25.1,25.0,29.9,27.1,24.0,23.3,19.1,Run,Auto,-1.3,31.3,0.0,-0.1
2022/02/12 11:05:10.116,25.0,25.0,30.9,27.1,24.0,23.3,19.1,Run,Auto,-0.3,31.3,0.0,0.0
2022/02/12 11:05:12.116,25.0,25.0,30.5,27.1,24.0,23.3,19.1,Run,Auto,-0.7,31.3,0.0,0.0
2022/02/12 11:05:14.130,25.0,25.0,30.7,27.1,24.0,23.2,19.1,Run,Auto,-0.5,31.2,0.0,0.0
2022/02/12 11:05:16.120,24.9,25.0,31.4,27.2,24.0,23.2,19.1,Run,Auto,0.1,31.2,0.0,0.0
2022/02/12 11:05:18.135,24.9,25.0,31.3,27.2,23.9,23.2,19.1,Run,Auto,0.0,31.2,0.0,0.0
2022/02/12 11:05:20.125,24.9,25.0,31.6,27.1,24.0,23.2,19.1,Run,Auto,0.4,31.2,0.0,0.0
2022/02/12 11:05:22.139,25.0,25.0,31.2,27.2,23.9,23.2,19.1,Run,Auto,0.0,31.3,0.0,0.0
2022/02/12 11:05:24.140,24.9,25.0,32.1,27.1,23.9,23.1,19.1,Run,Auto,0.7,31.3,0.0,0.0
2022/02/12 11:05:26.144,25.0,25.0,31.2,27.2,23.9,23.2,19.1,Run,Auto,0.0,31.3,0.0,0.0
2022/02/12 11:05:28.144,24.9,25.0,32.0,27.2,23.9,23.1,19.1,Run,Auto,0.7,31.3,0.0,0.0
2022/02/12 11:05:30.148,24.9,25.0,31.6,27.2,23.8,23.1,19.1,Run,Auto,0.3,31.3,0.0,0.0
2022/02/12 11:05:32.148,24.9,25.0,32.1,27.2,23.9,23.1,19.1,Run,Auto,0.7,31.3,0.0,0.0
2022/02/12 11:05:34.148,24.9,25.0,31.6,27.2,23.8,23.1,19.1,Run,Auto,0.3,31.3,0.0,0.0
2022/02/12 11:05:36.153,24.9,25.0,32.0,27.1,23.8,23.1,19.1,Run,Auto,0.6,31.4,0.0,0.0
2022/02/12 11:05:38.153,24.8,25.0,32.7,27.1,23.8,23.1,19.1,Run,Auto,1.3,31.4,0.0,0.1
2022/02/12 11:05:40.158,24.8,25.0,32.9,27.1,23.8,23.0,19.1,Run,Auto,1.4,31.4,0.0,0.1
2022/02/12 11:05:42.158,24.9,25.0,32.3,27.1,23.8,23.2,19.1,Run,Auto,0.8,31.5,0.0,0.0
2022/02/12 11:05:44.157,24.9,25.0,32.4,27.2,23.7,23.0,19.1,Run,Auto,0.9,31.5,0.0,0.0
2022/02/12 11:05:46.163,24.8,25.0,32.8,27.3,23.8,23.1,19.1,Run,Auto,1.2,31.5,0.0,0.1
2022/02/12 11:05:48.365,24.9,25.0,31.6,27.3,23.8,23.1,19.0,Run,Auto,0.0,31.6,0.0,0.0
2022/02/12 11:05:50.355,24.8,25.0,32.8,27.3,23.7,23.1,19.0,Run,Auto,1.2,31.6,0.0,0.1
2022/02/12 11:05:52.370,24.8,25.0,33.0,27.3,23.7,23.0,19.0,Run,Auto,1.3,31.6,0.0,0.1
2022/02/12 11:05:54.370,24.7,25.0,33.7,27.2,23.7,23.0,19.0,Run,Auto,2.0,31.7,0.0,0.2
2022/02/12 11:05:56.375,24.8,25.0,33.6,27.2,23.7,23.1,19.0,Run,Auto,1.8,31.8,0.0,0.1
2022/02/12 11:05:58.374,24.6,25.0,35.1,27.2,23.6,23.0,19.0,Run,Auto,3.2,31.8,0.0,0.3
2022/02/12 11:06:00.379,24.7,25.0,34.2,27.2,23.6,22.9,19.0,Run,Auto,2.2,31.9,0.0,0.2
2022/02/12 11:06:02.379,24.7,25.0,34.6,27.2,23.6,22.9,19.0,Run,Auto,2.5,32.0,0.0,0.2
2022/02/12 11:06:04.378,24.7,25.0,34.6,27.3,23.6,22.9,19.0,Run,Auto,2.5,32.1,0.0,0.2
2022/02/12 11:06:06.384,24.7,25.0,34.6,27.5,23.6,22.8,19.0,Run,Auto,2.3,32.2,0.0,0.2
2022/02/12 11:06:08.383,24.6,25.0,35.3,27.5,23.6,22.8,19.0,Run,Auto,3.0,32.3,0.0,0.3
2022/02/12 11:06:10.388,24.6,25.0,35.4,27.5,23.6,22.9,19.0,Run,Auto,3.0,32.4,0.0,0.3
2022/02/12 11:06:12.388,24.7,25.0,34.9,27.6,23.6,22.8,19.0,Run,Auto,2.4,32.5,0.0,0.2
2022/02/12 11:06:14.387,24.7,25.0,34.9,27.6,23.7,22.9,19.0,Run,Auto,2.3,32.5,0.0,0.2
2022/02/12 11:06:16.393,24.8,25.0,34.5,27.5,23.6,22.9,19.0,Run,Auto,1.9,32.6,0.0,0.1
2022/02/12 11:06:18.392,24.7,25.0,34.9,27.7,23.6,22.9,19.0,Run,Auto,2.1,32.7,0.0,0.2
2022/02/12 11:06:20.398,24.7,25.0,34.8,27.6,23.6,22.9,19.0,Run,Auto,2.0,32.8,0.0,0.2
2022/02/12 11:06:22.398,24.7,25.0,34.9,27.6,23.6,22.9,19.0,Run,Auto,2.1,32.8,0.0,0.2
2022/02/12 11:06:24.397,24.6,25.0,36.4,27.6,23.6,22.8,19.0,Run,Auto,3.4,32.9,0.0,0.3
2022/02/12 11:06:26.403,24.7,25.0,35.1,27.6,23.8,22.9,19.0,Run,Auto,2.1,33.0,0.0,0.2
2022/02/12 11:06:28.402,24.7,25.0,35.8,27.6,23.6,22.9,19.0,Run,Auto,2.7,33.1,0.0,0.2
2022/02/12 11:06:30.407,24.7,25.0,35.2,27.7,23.7,22.9,19.0,Run,Auto,2.0,33.2,0.0,0.2
2022/02/12 11:06:32.407,24.7,25.0,35.8,27.7,23.6,22.8,19.0,Run,Auto,2.5,33.2,0.0,0.2
2022/02/12 11:06:34.406,24.8,25.0,34.8,27.7,23.6,22.8,19.0,Run,Auto,1.5,33.3,0.0,0.1
2022/02/12 11:06:36.412,24.8,25.0,35.2,27.7,23.6,22.8,19.0,Run,Auto,1.8,33.4,0.0,0.1
2022/02/12 11:06:38.411,24.7,25.0,35.6,27.7,23.5,22.7,19.0,Run,Auto,2.1,33.4,0.0,0.2
2022/02/12 11:06:40.417,24.8,25.0,35.0,27.7,23.7,22.9,19.0,Run,Auto,1.5,33.5,0.0,0.1
2022/02/12 11:06:42.417,24.7,25.0,36.3,27.7,23.6,22.8,19.0,Run,Auto,2.7,33.6,0.0,0.2
2022/02/12 11:06:44.416,24.7,25.0,35.9,27.7,23.6,22.8,19.0,Run,Auto,2.2,33.6,0.0,0.2
2022/02/12 11:06:46.421,24.7,25.0,35.8,27.8,23.6,22.9,19.0,Run,Auto,2.0,33.7,0.0,0.2
2022/02/12 11:06:48.420,24.8,25.0,35.7,27.8,23.7,22.9,19.0,Run,Auto,1.9,33.8,0.0,0.1
2022/02/12 11:06:50.426,24.8,25.0,35.3,27.9,23.6,22.9,19.0,Run,Auto,1.4,33.8,0.0,0.1
2022/02/12 11:06:52.425,24.7,25.0,36.2,27.8,23.6,22.9,19.0,Run,Auto,2.2,33.9,0.0,0.2
2022/02/12 11:06:54.425,24.7,25.0,36.1,27.9,23.7,22.9,19.0,Run,Auto,2.1,34.0,0.0,0.2
2022/02/12 11:06:56.430,24.7,25.0,36.1,27.9,23.6,22.8,19.0,Run,Auto,2.0,34.1,0.0,0.2
2022/02/12 11:06:58.430,24.8,25.0,35.1,27.9,23.7,22.9,19.0,Run,Auto,1.0,34.1,0.0,0.1
2022/02/12 11:07:00.435,24.8,25.0,36.1,27.9,23.6,22.8,19.0,Run,Auto,1.9,34.2,0.0,0.1
2022/02/12 11:07:02.637,24.8,25.0,35.6,27.9,23.7,22.9,19.0,Run,Auto,1.4,34.2,0.0,0.1
2022/02/12 11:07:04.637,24.8,25.0,36.1,27.9,23.6,22.8,19.0,Run,Auto,1.8,34.3,0.0,0.1
2022/02/12 11:07:06.642,24.8,25.0,36.0,27.9,23.7,22.9,19.0,Run,Auto,1.6,34.3,0.0,0.1
2022/02/12 11:07:08.641,24.8,25.0,35.5,27.8,23.5,22.8,19.0,Run,Auto,1.0,34.4,0.0,0.1
2022/02/12 11:07:10.646,24.9,25.0,34.8,27.8,23.5,22.8,18.9,Run,Auto,0.3,34.4,0.0,0.0
2022/02/12 11:07:12.646,24.9,25.0,35.2,27.9,23.5,22.7,18.9,Run,Auto,0.7,34.4,0.0,0.0
2022/02/12 11:07:14.645,24.9,25.0,34.9,27.8,23.7,22.8,18.9,Run,Auto,0.4,34.4,0.0,0.0
2022/02/12 11:07:16.650,24.9,25.0,35.1,27.8,23.6,22.7,18.9,Run,Auto,0.6,34.5,0.0,0.0
2022/02/12 11:07:18.650,24.8,25.0,36.3,27.8,23.6,22.8,18.9,Run,Auto,1.7,34.5,0.0,0.1
2022/02/12 11:07:20.655,24.9,25.0,35.0,27.9,23.5,22.8,18.9,Run,Auto,0.4,34.5,0.0,0.0
2022/02/12 11:07:22.655,24.7,25.0,36.6,27.8,23.6,22.8,18.9,Run,Auto,2.0,34.6,0.0,0.2
